id,price,currency,rooms,area,floor,floors,hasRepair,isVipped,isFeatured,location,city
6449950,70000,AZN,2,61.0,2,4,False,True,False,Qaraçuxur,Bakı
6494467,215000,AZN,1,76.3,9,12,False,False,False,8 Noyabr,Bakı
6494466,188000,AZN,3,70.0,3,5,True,False,False,Qara Qarayev,Bakı
6390519,264000,AZN,3,96.0,6,9,False,True,True,Nəriman Nərimanov,Bakı
6494465,210000,AZN,3,100.0,4,16,True,False,False,Memar Əcəmi,Bakı
6465886,380000,AZN,3,100.0,12,17,True,True,False,Nəsimi,Bakı
6494464,157000,AZN,2,52.0,2,5,True,False,False,Elmlər Akademiyası,Bakı
6040734,374000,AZN,3,135.0,11,17,True,False,False,İnşaatçılar,Bakı
6304450,183000,AZN,2,85.0,7,10,True,True,True,Yeni Yasamal,Bakı
6474750,145000,AZN,2,60.0,4,5,True,True,False,Memar Əcəmi,Bakı
6491144,750000,AZN,3,176.0,6,7,True,True,True,Şah İsmayıl Xətai,Bakı
6360046,345000,AZN,3,135.0,16,18,True,False,False,İnşaatçılar,Bakı
6494461,194000,AZN,2,47.0,9,17,True,False,False,Qara Qarayev,Bakı
6410940,111555,AZN,1,22.0,2,3,True,False,False,İçəri Şəhər,Bakı
6412081,377777,AZN,4,146.0,5,19,True,False,False,Xətai,Bakı
6491130,161000,AZN,2,75.0,7,9,True,False,False,Xətai,Bakı
6493148,140000,AZN,2,72.0,5,10,True,False,False,Suraxanı,Bakı
6464684,325000,AZN,3,105.0,8,17,True,False,False,8-ci mikrorayon,Bakı
6480051,138000,AZN,2,68.0,9,9,True,False,False,Yeni Günəşli,Bakı
6351721,362000,AZN,4,132.0,4,16,False,True,False,Qara Qarayev,Bakı
6378412,249000,AZN,3,85.0,4,5,True,False,False,8-ci mikrorayon,Bakı
6473846,122000,AZN,2,33.0,2,5,True,False,False,Elmlər Akademiyası,Bakı
6494457,129500,AZN,2,38.0,2,5,True,False,False,Memar Əcəmi,Bakı
6433205,338000,AZN,3,135.0,16,17,True,False,False,İnşaatçılar,Bakı
6491659,250000,AZN,3,90.0,2,7,True,False,False,Elmlər Akademiyası,Bakı
6494455,437500,AZN,3,125.0,5,16,True,False,False,28 May,Bakı
6491959,290000,AZN,2,61.0,11,18,True,False,False,Nərimanov,Bakı
6204058,99000,AZN,2,55.0,2,12,True,True,True,,Xırdalan
6428447,535000,AZN,3,150.0,6,16,True,False,False,Nəsimi,Bakı
6489073,158000,AZN,2,52.0,3,9,True,False,False,Nərimanov,Bakı
6412055,85500,AZN,2,45.0,10,13,True,False,False,Abşeron,Xırdalan
6442835,223000,AZN,3,77.0,3,9,True,False,False,Gənclik,Bakı
6452693,180000,AZN,2,80.0,12,14,True,True,True,Həzi Aslanov,Bakı
6368060,172000,AZN,2,84.0,14,18,True,False,False,Əhmədli,Bakı
6478563,235000,AZN,3,85.0,7,9,True,True,False,Nəriman Nərimanov,Bakı
6411176,198050,AZN,3,72.0,5,10,True,False,False,Həzi Aslanov,Bakı
6494452,310300,AZN,3,107.0,9,16,True,False,False,Yeni Yasamal,Bakı
6465756,152999,AZN,2,87.0,13,17,True,False,False,,Xırdalan
6411157,192050,AZN,2,71.0,6,10,True,False,False,Həzi Aslanov,Bakı
6454748,330000,AZN,3,107.0,5,17,True,True,False,Qara Qarayev,Bakı
6098656,510000,AZN,4,190.0,8,14,True,False,False,Nəsimi,Bakı
6098481,270000,AZN,3,132.0,12,16,True,False,False,Azadlıq Prospekti,Bakı
5759449,101625,AZN,2,81.3,5,7,False,True,True,,Lənkəran
6344955,240000,AZN,1,65.0,7,15,True,False,False,8 Noyabr,Bakı
5750385,79750,AZN,1,63.8,5,9,False,True,True,,Lənkəran
6494447,250000,AZN,3,85.0,2,9,True,False,False,Neftçilər,Bakı
5776148,97500,AZN,2,78.0,2,9,False,True,True,,Lənkəran
5769521,93750,AZN,2,75.0,1,9,False,True,True,,Lənkəran
6290669,458000,AZN,3,120.0,8,16,True,False,False,Gənclik,Bakı
5776143,76250,AZN,1,61.0,2,9,False,True,True,,Lənkəran
5757534,67125,AZN,1,53.74,2,7,False,True,True,,Lənkəran
6444751,320000,AZN,3,127.0,8,16,False,False,False,Koroğlu,Bakı
5769530,62125,AZN,1,49.7,1,7,False,True,True,,Lənkəran
6494445,315000,AZN,3,103.5,11,17,True,False,False,Dərnəgül,Bakı
5783827,70375,AZN,1,56.3,2,7,False,True,True,,Lənkəran
6494446,160000,AZN,2,50.5,5,19,False,False,False,8 Noyabr,Bakı
6120103,349000,AZN,2,128.0,11,18,True,True,True,Nərimanov,Bakı
6494444,146000,AZN,1,44.0,2,5,True,False,False,Şah İsmayıl Xətai,Bakı
5769541,150975,AZN,3,120.78,2,9,False,True,True,,Lənkəran
6490400,225000,AZN,3,114.0,8,13,False,True,True,Həzi Aslanov,Bakı
6098513,255000,AZN,2,91.9,5,7,False,True,True,Abşeron,Bakı
6482605,263000,AZN,2,59.0,3,18,True,True,True,Bakmil,Bakı
6424410,255000,AZN,2,77.0,8,16,True,False,False,Qara Qarayev,Bakı
6465127,195000,AZN,3,80.0,5,9,True,False,False,İnşaatçılar,Bakı
6445872,300000,AZN,3,120.0,3,18,True,False,False,8 Noyabr,Bakı
6341521,165000,AZN,3,70.0,3,5,True,True,False,Həzi Aslanov,Bakı
6463747,1100000,AZN,4,290.0,5,22,True,True,True,Şah İsmayıl Xətai,Bakı
6363359,175000,AZN,2,45.0,3,5,True,False,False,İnşaatçılar,Bakı
6451621,145000,AZN,2,50.0,14,16,True,False,False,Avtovağzal,Bakı
6494442,355000,AZN,3,98.0,12,14,True,False,False,İnşaatçılar,Bakı
6494443,440000,AZN,4,202.0,7,12,True,False,False,Gənclik,Bakı
6206411,195000,AZN,1,57.4,4,7,False,True,True,Nardaran,Bakı
5637302,335000,AZN,4,125.0,3,14,True,True,False,Badamdar,Bakı
6494441,469999,AZN,3,115.0,8,18,True,False,False,28 May,Bakı
6408018,585000,AZN,3,112.0,13,16,True,False,False,28 May,Bakı
6418585,217000,AZN,3,91.0,2,17,True,False,False,Həzi Aslanov,Bakı
6492325,295000,AZN,2,90.0,16,16,True,False,False,Nizami,Bakı
6484503,275000,AZN,4,120.0,2,9,True,False,False,Azadlıq Prospekti,Bakı
6155330,82000,AZN,2,55.0,7,17,True,False,False,Saray,Bakı
6494438,539478,AZN,2,75.0,7,13,True,False,False,Nardaran,Bakı
6323198,250000,AZN,2,112.0,17,17,True,False,False,Elmlər Akademiyası,Bakı
6446231,184500,AZN,2,57.0,3,9,True,False,False,9-cu mikrorayon,Bakı
6494436,205000,AZN,2,74.0,8,16,True,False,False,Memar Əcəmi,Bakı
6447492,270000,AZN,2,95.0,3,17,True,True,False,Qara Qarayev,Bakı
6494433,80000,AZN,1,25.0,1,2,True,False,False,Sahil,Bakı
6409260,285000,AZN,3,95.0,4,9,True,False,False,Elmlər Akademiyası,Bakı
6494434,140000,AZN,2,55.0,1,5,True,False,False,20 Yanvar,Bakı
6296459,330000,AZN,3,95.0,14,19,True,True,False,İnşaatçılar,Bakı
5848341,210000,AZN,3,70.0,5,5,True,False,False,Elmlər Akademiyası,Bakı
6296543,610000,AZN,3,120.0,10,17,True,True,False,Elmlər Akademiyası,Bakı
6494430,105000,AZN,1,35.0,1,5,True,False,False,Neftçilər,Bakı
6494429,158000,AZN,2,62.0,4,9,True,False,False,Yeni Yasamal,Bakı
6009441,279000,AZN,2,77.0,15,18,True,False,False,Səbail,Bakı
6494428,425000,AZN,3,130.0,12,14,True,False,False,Qara Qarayev,Bakı
6494426,113000,AZN,1,45.0,8,9,True,False,False,Əhmədli,Bakı
5771400,420000,AZN,2,90.0,14,17,True,True,False,Nizami,Bakı
6349093,430000,AZN,3,145.0,11,24,False,True,True,Şah İsmayıl Xətai,Bakı
6494424,259000,AZN,4,120.0,4,9,True,False,False,20 Yanvar,Bakı
6466104,465000,AZN,4,131.0,16,17,True,True,False,Nəsimi,Bakı
6494422,328000,AZN,3,135.0,10,17,True,False,False,İnşaatçılar,Bakı
6494423,272000,AZN,3,107.0,8,16,True,False,False,Azadlıq Prospekti,Bakı
6325870,270000,AZN,3,108.0,7,17,True,False,False,Əhmədli,Bakı
6343459,226000,AZN,3,80.0,3,9,True,True,False,Həzi Aslanov,Bakı
6494421,279000,AZN,3,92.0,7,22,True,False,False,Ağ şəhər,Bakı
6462968,450000,AZN,3,145.0,5,16,True,True,False,28 May,Bakı
6407612,120000,AZN,2,65.0,5,9,True,True,False,,Xırdalan
6487849,240000,AZN,3,103.0,3,17,True,True,True,Həzi Aslanov,Bakı
5698229,154000,AZN,3,68.0,5,5,True,True,False,Memar Əcəmi,Bakı
6459601,260000,AZN,2,60.0,17,21,True,False,False,Şah İsmayıl Xətai,Bakı
6396814,170000,AZN,5,120.0,9,9,True,False,False,Yeni Günəşli,Bakı
6475300,145000,AZN,3,90.0,17,17,True,False,False,Əhmədli,Bakı
6389680,254000,AZN,3,89.0,9,19,True,True,False,Həzi Aslanov,Bakı
6494418,155000,AZN,2,35.0,4,5,True,False,False,İçəri Şəhər,Bakı
6410861,205000,AZN,2,82.0,10,16,False,False,False,Əhmədli,Bakı
6434465,750000,AZN,4,180.0,8,18,True,False,False,Elmlər Akademiyası,Bakı
6437398,380000,AZN,3,105.0,3,8,True,False,False,Nəriman Nərimanov,Bakı
6433621,255000,AZN,3,115.0,16,17,True,True,True,Avtovağzal,Bakı
6494415,155000,AZN,2,50.0,8,10,True,False,False,Gənclik,Bakı
6475178,307000,AZN,2,115.0,9,16,True,True,False,Şah İsmayıl Xətai,Bakı
6455493,166000,AZN,2,42.0,15,17,True,False,False,Qara Qarayev,Bakı
6450765,173000,AZN,2,50.0,3,5,True,False,False,Nəriman Nərimanov,Bakı
6326897,115000,AZN,2,35.0,1,5,True,True,False,Memar Əcəmi,Bakı
6318441,298000,AZN,3,120.0,7,16,False,False,False,İnşaatçılar,Bakı
6391870,159000,AZN,2,65.0,13,17,True,False,False,Qara Qarayev,Bakı
6494411,161000,AZN,2,45.0,4,5,True,False,False,Nəriman Nərimanov,Bakı
6255361,275000,AZN,3,90.0,8,9,True,False,False,28 May,Bakı
6421894,290000,AZN,4,110.0,2,5,True,False,False,Nəriman Nərimanov,Bakı
6494251,278000,AZN,2,55.0,10,12,True,False,False,Nizami,Bakı
6487944,340000,AZN,3,152.0,4,18,True,False,False,8 Noyabr,Bakı
6446209,268000,AZN,2,66.0,5,16,True,True,True,Gənclik,Bakı
6494405,355000,AZN,2,84.0,13,14,True,False,False,Nərimanov,Bakı
6482840,280000,AZN,4,85.0,1,9,True,True,False,Əhmədli,Bakı
6320130,110000,AZN,3,73.0,3,9,True,False,False,Masazır,Bakı
6494410,935400,AZN,5,311.8,6,7,False,False,False,Nəriman Nərimanov,Bakı
6471014,105000,AZN,3,70.0,8,11,True,True,False,Abşeron,Xırdalan
6494407,90000,AZN,1,25.0,2,2,True,False,False,Sahil,Bakı
6462596,154900,AZN,2,65.0,9,15,True,False,False,Neftçilər,Bakı
6457553,285000,AZN,3,105.0,11,16,True,True,True,Memar Əcəmi,Bakı
6480259,465000,AZN,3,142.0,12,16,True,False,False,Gənclik,Bakı
6392288,155000,AZN,2,50.0,14,16,True,True,True,Həzi Aslanov,Bakı
6494404,189000,AZN,3,77.0,3,16,True,False,False,Zığ,Bakı
6311592,610000,AZN,3,127.0,8,16,True,False,False,Elmlər Akademiyası,Bakı
6288205,335000,AZN,3,130.0,5,13,True,False,False,Həzi Aslanov,Bakı
6409497,319000,AZN,3,120.6,8,25,True,False,False,Elmlər Akademiyası,Bakı
6432189,155000,AZN,3,97.0,7,14,True,True,False,,Sumqayıt
6408636,97000,AZN,3,74.0,1,5,True,False,False,Masazır,Bakı
5823424,139000,AZN,3,70.0,3,9,True,False,False,Yeni Günəşli,Bakı
6494172,169000,AZN,3,70.0,1,9,True,False,False,Xalqlar Dostluğu,Bakı
6494399,235000,AZN,2,80.0,16,17,True,False,False,Azadlıq Prospekti,Bakı
5842195,148000,AZN,2,47.0,20,20,True,True,False,20 Yanvar,Bakı
6494397,230000,AZN,3,90.0,2,9,True,False,False,Memar Əcəmi,Bakı
6366882,193000,AZN,3,85.0,2,5,True,False,False,Elmlər Akademiyası,Bakı
6221978,160000,AZN,2,50.0,3,5,True,False,False,Neftçilər,Bakı
6408421,128000,AZN,1,50.0,4,6,True,False,False,Yasamal,Bakı
6367140,230000,AZN,3,80.0,3,5,True,False,False,Elmlər Akademiyası,Bakı
6327584,225000,AZN,3,85.0,5,9,True,False,False,Qara Qarayev,Bakı
6494395,219000,AZN,2,88.0,11,17,True,False,False,Həzi Aslanov,Bakı
6408887,154000,AZN,2,60.0,4,5,True,False,False,Elmlər Akademiyası,Bakı
6247786,165000,AZN,2,58.0,3,16,True,False,False,Xalqlar Dostluğu,Bakı
6308765,188000,AZN,2,86.0,6,12,True,False,False,Azadlıq Prospekti,Bakı
6471489,174000,AZN,3,60.0,3,5,True,False,False,Memar Əcəmi,Bakı
6391994,308000,AZN,3,136.0,10,16,True,False,False,Elmlər Akademiyası,Bakı
6317906,95000,AZN,2,52.0,1,16,True,False,False,,Xırdalan
6084689,180000,AZN,3,80.0,9,9,True,False,False,Həzi Aslanov,Bakı
6409100,195000,AZN,2,75.0,5,22,True,False,False,İnşaatçılar,Bakı
6084681,135000,AZN,2,60.0,1,9,True,False,False,Həzi Aslanov,Bakı
6410326,200000,AZN,3,62.0,2,5,True,False,False,Elmlər Akademiyası,Bakı
6327594,105000,AZN,1,35.0,5,5,True,False,False,Qara Qarayev,Bakı
6410370,125000,AZN,2,45.0,5,5,True,False,False,İnşaatçılar,Bakı
6410637,126000,AZN,2,35.0,2,5,True,False,False,Xalqlar Dostluğu,Bakı
6410624,165000,AZN,2,65.0,8,9,True,False,False,Əhmədli,Bakı
6494391,220000,AZN,2,82.0,14,17,True,False,False,Əhmədli,Bakı
6347672,138000,AZN,2,41.0,2,12,True,False,False,Yasamal,Bakı
6283453,195000,AZN,2,53.0,3,20,True,False,False,20 Yanvar,Bakı
6494389,270000,AZN,4,157.0,6,16,True,False,False,Xətai,Bakı
6266320,258000,AZN,3,75.0,14,20,True,False,False,20 Yanvar,Bakı
6226372,195000,AZN,2,53.0,4,20,True,False,False,20 Yanvar,Bakı
6494387,170000,AZN,3,81.0,12,16,True,False,False,,Xırdalan
6494386,170000,AZN,2,58.0,8,17,True,False,False,Neftçilər,Bakı
5964768,289000,AZN,2,75.0,17,21,True,False,False,Şah İsmayıl Xətai,Bakı
6494385,315000,AZN,3,100.0,10,16,True,False,False,Nizami,Bakı
6473668,458000,AZN,3,118.0,7,17,True,True,False,Gənclik,Bakı
6210009,169000,AZN,2,58.0,8,17,True,True,False,Neftçilər,Bakı
6412257,118000,AZN,2,65.0,4,16,True,False,False,,Xırdalan
6378564,245000,AZN,2,55.0,14,18,True,True,True,Böyükşor,Bakı
5606352,222000,AZN,2,58.0,7,17,True,False,False,Azadlıq Prospekti,Bakı
6491557,239000,AZN,3,75.0,9,9,True,True,False,Binəqədi,Bakı
6465086,163000,AZN,2,70.0,1,5,True,True,True,İnşaatçılar,Bakı
6417496,228000,AZN,3,110.0,3,17,True,False,False,Əhmədli,Bakı
6003249,153000,AZN,3,85.0,1,9,True,False,False,Həzi Aslanov,Bakı
6000933,195000,AZN,3,80.0,8,9,True,False,False,Əhmədli,Bakı
6200129,229000,AZN,3,80.0,6,15,True,False,False,Həzi Aslanov,Bakı
6148597,285000,AZN,2,70.0,19,21,True,False,False,Şah İsmayıl Xətai,Bakı
6494380,178000,AZN,2,60.0,3,10,True,False,False,Xalqlar Dostluğu,Bakı
6000909,134000,AZN,2,50.0,5,5,True,False,False,Xalqlar Dostluğu,Bakı
6148603,285000,AZN,3,70.0,19,21,True,False,False,Şah İsmayıl Xətai,Bakı
6243974,145000,AZN,2,50.0,4,5,True,False,False,Neftçilər,Bakı
6383032,72000,AZN,2,44.0,2,6,True,False,False,Masazır,Bakı
5964039,179000,AZN,3,85.0,6,9,True,False,False,Həzi Aslanov,Bakı
6204064,195000,AZN,2,55.0,3,16,False,False,False,Şah İsmayıl Xətai,Bakı
6486592,245000,AZN,3,102.0,8,9,True,False,False,Gənclik,Bakı
6471287,205000,AZN,2,45.0,5,5,True,True,False,Elmlər Akademiyası,Bakı
6029290,290000,AZN,2,75.0,15,16,True,False,False,Şah İsmayıl Xətai,Bakı
6252699,198000,AZN,3,75.0,5,10,True,False,False,Xətai,Bakı
6173791,190000,AZN,1,26.0,2,3,True,True,True,İçəri Şəhər,Bakı
6494374,182500,AZN,2,72.0,7,16,True,False,False,Biləcəri,Bakı
6427037,116000,AZN,1,41.0,5,12,True,False,False,Əmircan,Bakı
6035988,227000,AZN,3,90.0,11,16,True,True,False,Yeni Yasamal,Bakı
6225699,200000,AZN,2,65.0,19,20,False,False,False,Şah İsmayıl Xətai,Bakı
6494372,350000,AZN,2,105.0,13,17,True,False,False,Nərimanov,Bakı
6494371,120000,AZN,3,93.0,2,6,True,False,False,,Xırdalan
6484946,483588,AZN,3,134.3,6,16,False,True,True,Elmlər Akademiyası,Bakı
6260006,1300000,AZN,10,1000.0,20,22,False,False,False,Şah İsmayıl Xətai,Bakı
6257938,357000,AZN,3,121.0,6,14,False,False,False,Gənclik,Bakı
6073287,245000,AZN,3,165.0,10,12,True,False,False,,Xırdalan
6258842,335000,AZN,3,150.0,4,24,False,False,False,Şah İsmayıl Xətai,Bakı
6453771,313000,AZN,2,102.0,6,16,True,False,False,8 Noyabr,Bakı
6397991,272000,AZN,3,100.0,8,16,True,False,False,20 Yanvar,Bakı
6485304,424080,AZN,2,111.6,9,9,False,True,True,Elmlər Akademiyası,Bakı
5964627,255000,AZN,2,70.0,16,16,True,False,False,Şah İsmayıl Xətai,Bakı
5883441,315000,AZN,4,185.0,15,18,False,False,False,Həzi Aslanov,Bakı
4599094,45500,AZN,1,54.0,6,6,False,False,False,Masazır,Bakı
6422545,153000,AZN,2,65.0,5,9,True,False,False,Neftçilər,Bakı
5964539,263000,AZN,2,66.0,12,21,False,False,False,Şah İsmayıl Xətai,Bakı
6164020,263000,AZN,2,66.0,6,21,True,False,False,Şah İsmayıl Xətai,Bakı
5864814,319000,AZN,3,98.0,3,12,True,False,False,Bakıxanov,Bakı
6494367,259000,AZN,3,70.0,12,20,True,False,False,20 Yanvar,Bakı
6494368,189000,AZN,3,90.0,3,5,True,False,False,Bakıxanov,Bakı
6494365,275000,AZN,2,75.2,3,6,True,False,False,Nardaran,Bakı
6200683,198000,AZN,4,120.0,11,15,True,False,False,Abşeron,Xırdalan
6487548,85500,AZN,2,73.0,5,6,True,False,False,Masazır,Bakı
6494363,400000,AZN,3,160.0,4,17,True,False,False,8 Noyabr,Bakı
5940052,172000,AZN,2,60.0,4,5,True,False,False,8-ci mikrorayon,Bakı
6494362,530000,AZN,4,200.0,11,20,True,False,False,28 May,Bakı
6494361,470000,AZN,3,115.0,8,18,True,False,False,28 May,Bakı
6452746,355000,AZN,3,120.0,2,16,True,True,True,İnşaatçılar,Bakı
6434539,550000,AZN,3,125.0,19,19,True,True,True,Şah İsmayıl Xətai,Bakı
6488492,162000,AZN,2,65.0,3,5,True,True,False,Həzi Aslanov,Bakı
6411368,175000,AZN,3,75.0,3,9,True,False,False,Qaraçuxur,Bakı
6494358,255000,AZN,3,95.0,6,18,True,False,False,Memar Əcəmi,Bakı
6197152,260000,AZN,2,60.0,17,21,True,False,False,Şah İsmayıl Xətai,Bakı
6494355,205000,AZN,2,53.0,14,20,True,False,False,20 Yanvar,Bakı
6246183,314000,AZN,4,127.0,5,16,False,False,False,Qara Qarayev,Bakı
6494352,242000,AZN,3,92.0,7,19,True,False,False,Nəsimi,Bakı
6326857,85000,AZN,2,51.0,3,4,True,True,False,Qaraçuxur,Bakı
6471775,154800,AZN,2,90.5,5,12,False,False,False,Biləcəri,Bakı
6447014,175000,AZN,3,74.0,5,15,True,False,False,Biləcəri,Bakı
6494350,209000,AZN,1,55.0,5,16,False,False,False,Nəsimi,Bakı
6049056,300000,AZN,3,132.0,3,18,False,False,False,8 Noyabr,Bakı
6494349,420000,AZN,3,126.0,10,18,True,False,False,Nizami,Bakı
6287472,140000,AZN,3,99.0,1,4,True,True,False,Qaraçuxur,Bakı
5515435,275000,AZN,4,148.5,1,6,False,True,True,Həzi Aslanov,Bakı
6494348,220000,AZN,3,100.0,11,15,False,False,False,20 Yanvar,Bakı
6426852,300000,AZN,3,102.0,8,16,True,False,False,Qara Qarayev,Bakı
6458678,168000,AZN,3,108.0,11,11,True,False,False,Əhmədli,Bakı
6486545,199500,AZN,3,85.0,8,10,True,False,False,Xalqlar Dostluğu,Bakı
6476171,218000,AZN,3,95.0,8,17,True,False,False,Həzi Aslanov,Bakı
6494334,70000,AZN,2,70.0,5,6,False,True,False,Masazır,Bakı
6494342,169000,AZN,3,76.0,8,9,True,False,False,Həzi Aslanov,Bakı
6163602,897000,AZN,4,182.0,13,18,True,True,False,Elmlər Akademiyası,Bakı
6451825,485000,AZN,4,180.0,8,12,True,True,False,8 Noyabr,Bakı
6494339,94000,AZN,3,90.0,2,3,True,False,False,Əhmədli,Bakı
6494337,117000,AZN,1,38.0,3,5,True,False,False,Həzi Aslanov,Bakı
6494338,597000,AZN,3,135.0,3,7,False,False,False,Ağ şəhər,Bakı
6486995,186000,AZN,2,80.0,3,17,True,False,False,Həzi Aslanov,Bakı
6494336,131000,AZN,2,63.0,8,16,True,False,False,,Xırdalan
6483619,325000,AZN,3,145.0,14,18,True,False,False,Gənclik,Bakı
6494333,170000,AZN,2,80.0,8,13,True,False,False,,Xırdalan
6494329,170000,AZN,2,45.0,3,5,True,False,False,Elmlər Akademiyası,Bakı
4816583,1901939,AZN,4,266.4,4,10,False,True,True,Bayıl,Bakı
6494328,350000,AZN,3,130.0,11,17,True,False,False,20 Yanvar,Bakı
6494327,700000,AZN,3,88.0,4,7,True,False,False,Ağ şəhər,Bakı
6378970,398000,AZN,3,107.4,6,16,True,False,False,Dərnəgül,Bakı
5563472,440000,AZN,4,180.0,3,16,True,True,False,Azadlıq Prospekti,Bakı
6494323,220000,AZN,4,95.0,1,9,True,False,False,Xalqlar Dostluğu,Bakı
5877292,252000,AZN,2,92.0,19,21,True,True,True,Nəriman Nərimanov,Bakı
6448741,322000,AZN,3,100.0,12,18,True,False,False,Elmlər Akademiyası,Bakı
5888596,289000,AZN,2,75.0,17,21,True,False,False,Şah İsmayıl Xətai,Bakı
6462715,160000,AZN,2,65.0,16,16,True,False,False,Yasamal,Bakı
6143156,285000,AZN,3,70.0,19,21,True,False,False,Şah İsmayıl Xətai,Bakı
6494320,250000,AZN,3,90.0,5,9,True,False,False,Memar Əcəmi,Bakı
6247568,212000,AZN,2,92.0,7,20,False,False,False,Həzi Aslanov,Bakı
6483900,290000,AZN,4,100.0,5,7,True,False,False,Şah İsmayıl Xətai,Bakı
6143124,285000,AZN,2,70.0,19,21,True,False,False,Şah İsmayıl Xətai,Bakı
6411232,242000,AZN,3,80.0,11,15,True,False,False,Həzi Aslanov,Bakı
6203711,195000,AZN,2,55.0,3,15,False,False,False,Şah İsmayıl Xətai,Bakı
5880265,425000,AZN,4,172.8,9,16,False,True,True,Koroğlu,Bakı
6494312,176000,AZN,3,92.0,9,9,True,False,False,Xalqlar Dostluğu,Bakı
6494311,155000,AZN,2,58.0,2,5,True,False,False,Memar Əcəmi,Bakı
6494308,200000,AZN,2,41.0,3,4,True,False,False,Sahil,Bakı
6478266,307167,AZN,4,146.2,2,9,False,False,False,7-ci mikrorayon,Bakı
6175302,480000,AZN,2,80.0,7,7,True,False,False,Ağ şəhər,Bakı
6319941,560000,AZN,3,108.0,4,8,True,False,False,Ağ şəhər,Bakı
6471357,240000,AZN,2,75.0,5,12,True,False,False,Xalqlar Dostluğu,Bakı
6432094,285000,AZN,3,100.0,9,18,True,False,False,28 May,Bakı
6444016,168000,AZN,3,69.3,1,9,True,True,False,Köhnə Günəşli,Bakı
6238545,288000,AZN,3,90.0,4,13,True,False,False,Neftçilər,Bakı
6389885,355000,AZN,3,120.0,12,18,True,False,False,Nəsimi,Bakı
6133397,455000,AZN,3,140.0,3,18,True,False,False,Nəsimi,Bakı
6259942,1300000,AZN,10,1000.0,20,21,False,False,False,Şah İsmayıl Xətai,Bakı
6327689,360000,AZN,4,124.0,2,11,True,False,False,Əhmədli,Bakı
6354415,139000,AZN,3,74.0,4,9,True,True,False,Masazır,Bakı
6408463,870000,AZN,4,213.0,6,7,False,False,False,Ağ şəhər,Bakı
6494303,270000,AZN,2,82.0,9,20,True,False,False,Nəriman Nərimanov,Bakı
6372885,210000,AZN,2,88.8,13,14,False,True,False,20 Yanvar,Bakı
6494302,227000,AZN,3,130.0,10,12,False,False,False,Sabunçu,Bakı
6439000,81000,AZN,2,48.0,3,9,True,True,False,Masazır,Bakı
6449243,135000,AZN,2,56.0,1,3,True,True,True,Sahil,Bakı
6177753,475000,AZN,2,80.0,7,7,True,False,False,Ağ şəhər,Bakı
6494299,543250,AZN,4,205.0,13,16,False,False,False,Nəsimi,Bakı
6456540,113000,AZN,2,60.0,2,5,True,False,False,Memar Əcəmi,Bakı
6274976,110000,AZN,1,35.0,2,5,True,True,False,Qara Qarayev,Bakı
6494295,330000,AZN,3,98.0,18,20,True,False,False,Azadlıq Prospekti,Bakı
6101390,490000,AZN,2,95.0,2,8,True,False,False,Ağ şəhər,Bakı
6439881,293000,AZN,2,80.0,10,12,True,False,False,Nəsimi,Bakı
6441958,365000,AZN,3,100.0,3,18,True,False,False,Nəriman Nərimanov,Bakı
6494293,429000,AZN,3,150.0,16,18,True,False,False,Badamdar,Bakı
6388338,245000,AZN,3,125.0,2,16,False,False,False,Memar Əcəmi,Bakı
6494294,315000,AZN,2,85.0,18,20,True,False,False,Nəriman Nərimanov,Bakı
6485293,750000,AZN,4,147.0,2,7,True,False,False,Ağ şəhər,Bakı
5491265,196000,AZN,3,80.0,7,9,True,False,False,Bakıxanov,Bakı
5510139,385000,AZN,3,147.0,2,12,True,False,False,Bakıxanov,Bakı
6351187,410000,AZN,4,170.0,8,16,False,False,False,Gənclik,Bakı
6494288,430000,AZN,4,200.0,14,20,True,False,False,Nəsimi,Bakı
6097066,315000,AZN,4,185.0,14,18,False,True,True,Əhmədli,Bakı
6178368,263000,AZN,2,66.0,12,21,True,False,False,Şah İsmayıl Xətai,Bakı
6093192,335000,AZN,3,130.0,3,12,False,False,False,Nərimanov,Bakı
6404385,298000,AZN,2,83.0,14,22,True,True,False,Xətai,Bakı
6352147,250000,AZN,2,90.0,8,16,False,False,False,Gənclik,Bakı
6324649,590000,AZN,4,182.0,7,16,True,False,False,Nəriman Nərimanov,Bakı
6325095,142000,AZN,1,50.0,12,13,False,False,False,İnşaatçılar,Bakı
6411260,963000,AZN,4,205.0,4,20,False,False,False,Ağ şəhər,Bakı
6325736,595000,AZN,4,160.0,15,17,True,False,False,Şah İsmayıl Xətai,Bakı
6414756,139000,AZN,2,60.0,5,9,True,False,False,Köhnə Günəşli,Bakı
6485670,342000,AZN,3,110.0,16,18,True,True,False,Qara Qarayev,Bakı
6479158,219000,AZN,1,70.0,3,16,False,False,False,Nəsimi,Bakı
6272212,795500,AZN,4,185.0,5,20,False,False,False,Ağ şəhər,Bakı
6494284,270000,AZN,2,82.0,9,20,True,False,False,Nəriman Nərimanov,Bakı
6444782,185000,AZN,2,46.0,6,16,,True,False,Qara Qarayev,Bakı
6426740,310000,AZN,3,136.0,14,17,True,False,False,Nəriman Nərimanov,Bakı
6476035,109000,AZN,1,40.0,3,6,False,False,False,Sea Breeze,Bakı
6494280,370000,AZN,3,105.0,10,15,True,False,False,Nəriman Nərimanov,Bakı
